SKU,Name,Description,OEM Number,Brand,Compatible Make,Compatible Model,Year From,Year To,Weight,Dimensions,Unit Price,Cost Price
SKU-090047,Denso Air Filter,High quality Air Filter for Mercedes C-Class,OEM-471629,Denso,Mercedes,C-Class,2012,2014,6.97,49x17x12 cm,14.61,10.56
SKU-090048,Valeo Fuel Pump,High quality Fuel Pump for Audi Focus,OEM-274456,Valeo,Audi,Focus,2002,2007,2.71,13x31x24 cm,183.01,136.32
SKU-090049,Febi Oil Filter,High quality Oil Filter for Honda Focus,OEM-192338,Febi,Honda,Focus,2004,2005,2.31,22x15x16 cm,66.54,38.89
SKU-090050,Mahle Spark Plug,High quality Spark Plug for Kia Focus,OEM-694673,Mahle,Kia,Focus,2007,2009,3.2,37x30x14 cm,222.21,119.73
SKU-090051,Bosch Air Filter,High quality Air Filter for Hyundai Camry,OEM-813817,Bosch,Hyundai,Camry,2000,2006,8.95,41x28x21 cm,163.12,107.76
SKU-090052,Bosch Timing Belt,High quality Timing Belt for Honda C-Class,OEM-856643,Bosch,Honda,C-Class,2006,2008,2.89,50x26x18 cm,119.47,81.91
SKU-090053,Mahle Clutch Kit,High quality Clutch Kit for Hyundai Camry,OEM-605064,Mahle,Hyundai,Camry,2003,2008,6.7,23x23x10 cm,494.35,392.19
SKU-090054,Febi Timing Belt,High quality Timing Belt for Toyota X5,OEM-488918,Febi,Toyota,X5,2016,2023,6.87,47x37x15 cm,7.65,3.97
SKU-090055,Valeo Fuel Pump,High quality Fuel Pump for Audi Elantra,OEM-521609,Valeo,Audi,Elantra,2010,2017,4.25,14x20x20 cm,479.5,308.91
SKU-090056,Mahle Fuel Pump,High quality Fuel Pump for Mercedes Focus,OEM-256635,Mahle,Mercedes,Focus,2017,2020,3.96,20x16x18 cm,399.83,298.48
SKU-090057,Valeo Shock Absorber,High quality Shock Absorber for Ford Civic,OEM-573796,Valeo,Ford,Civic,2015,2022,2.77,26x33x27 cm,247.28,180.66
SKU-090058,NGK Clutch Kit,High quality Clutch Kit for Toyota Civic,OEM-437168,NGK,Toyota,Civic,2018,2021,4.83,25x18x16 cm,148.88,102.37
SKU-090059,Denso Radiator,High quality Radiator for BMW Sportage,OEM-374249,Denso,BMW,Sportage,2000,2001,2.54,19x45x22 cm,381.14,285.22
SKU-090060,Denso Fuel Pump,High quality Fuel Pump for Mercedes A4,OEM-144506,Denso,Mercedes,A4,2014,2019,3.26,41x37x18 cm,159.9,110.49
SKU-090061,SKF Fuel Pump,High quality Fuel Pump for Mercedes Elantra,OEM-890095,SKF,Mercedes,Elantra,2000,2002,5.13,46x10x23 cm,437.5,283.86
SKU-090062,Delphi Alternator,High quality Alternator for Honda Elantra,OEM-353497,Delphi,Honda,Elantra,2002,2007,14.95,47x13x21 cm,317.97,167.96
SKU-090063,Mahle Brake Pad,High quality Brake Pad for Honda Sportage,OEM-859625,Mahle,Honda,Sportage,2005,2007,12.97,22x36x5 cm,58.61,41.13
SKU-090064,Delphi Air Filter,High quality Air Filter for Toyota Civic,OEM-202701,Delphi,Toyota,Civic,2007,2014,10.85,50x18x13 cm,128.66,84.58
SKU-090065,Delphi Fuel Pump,High quality Fuel Pump for Ford A4,OEM-266797,Delphi,Ford,A4,2004,2009,10.57,36x13x24 cm,272.7,165.18
SKU-090066,Delphi Radiator,High quality Radiator for BMW Elantra,OEM-954992,Delphi,BMW,Elantra,2002,2003,6.24,42x31x22 cm,235.96,151.28
SKU-090067,Bosch Spark Plug,High quality Spark Plug for Toyota Elantra,OEM-823967,Bosch,Toyota,Elantra,2003,2008,13.83,49x30x22 cm,40.7,24.78
SKU-090068,Valeo Air Filter,High quality Air Filter for Ford Civic,OEM-704103,Valeo,Ford,Civic,2003,2007,13.18,28x13x10 cm,336.83,228.85
SKU-090069,Delphi Timing Belt,High quality Timing Belt for Mercedes Elantra,OEM-654645,Delphi,Mercedes,Elantra,2018,2024,10.55,44x20x6 cm,497.81,362.51
SKU-090070,NGK Shock Absorber,High quality Shock Absorber for Mercedes C-Class,OEM-231141,NGK,Mercedes,C-Class,2018,2020,7.15,15x32x12 cm,205.28,113.6
SKU-090071,NGK Radiator,High quality Radiator for Honda Elantra,OEM-935550,NGK,Honda,Elantra,2003,2007,13.92,31x22x27 cm,369.11,252.54
SKU-090072,Febi Brake Pad,High quality Brake Pad for Hyundai Sportage,OEM-947259,Febi,Hyundai,Sportage,2000,2005,12.13,22x13x15 cm,465.57,236.29
SKU-090073,Delphi Radiator,High quality Radiator for Toyota Focus,OEM-499818,Delphi,Toyota,Focus,2018,2025,3.86,45x28x23 cm,261.06,165.89
SKU-090074,Denso Fuel Pump,High quality Fuel Pump for Audi Sportage,OEM-560929,Denso,Audi,Sportage,2016,2021,3.78,20x28x22 cm,495.19,253.38
SKU-090075,SKF Alternator,High quality Alternator for Honda Corolla,OEM-673943,SKF,Honda,Corolla,2007,2011,9.93,20x27x23 cm,312.18,165.61
SKU-090076,NGK Shock Absorber,High quality Shock Absorber for Ford Elantra,OEM-887519,NGK,Ford,Elantra,2005,2012,14.87,48x10x26 cm,63.04,45.29
SKU-090077,Delphi Oil Filter,High quality Oil Filter for Toyota Camry,OEM-724562,Delphi,Toyota,Camry,2002,2009,11.45,29x11x18 cm,240.15,171.0
SKU-090078,Mahle Fuel Pump,High quality Fuel Pump for Audi Corolla,OEM-686904,Mahle,Audi,Corolla,2000,2007,6.29,23x22x30 cm,147.4,106.97
SKU-090079,Delphi Alternator,High quality Alternator for BMW Civic,OEM-353669,Delphi,BMW,Civic,2003,2004,10.21,33x47x5 cm,180.61,130.94
SKU-090080,Valeo Fuel Pump,High quality Fuel Pump for Honda C-Class,OEM-990816,Valeo,Honda,C-Class,2005,2009,2.15,38x22x5 cm,247.39,170.25
SKU-090081,SKF Spark Plug,High quality Spark Plug for BMW Civic,OEM-238401,SKF,BMW,Civic,2006,2012,11.57,27x38x19 cm,24.29,12.66
SKU-090082,Mahle Radiator,High quality Radiator for Mercedes Corolla,OEM-591366,Mahle,Mercedes,Corolla,2006,2011,2.01,34x10x29 cm,213.45,156.15
SKU-090083,Febi Alternator,High quality Alternator for BMW Sportage,OEM-872095,Febi,BMW,Sportage,2013,2020,8.79,18x25x24 cm,473.19,263.57
SKU-090084,Febi Timing Belt,High quality Timing Belt for Audi Camry,OEM-281920,Febi,Audi,Camry,2002,2003,10.16,48x41x9 cm,313.36,224.68
SKU-090085,Valeo Oil Filter,High quality Oil Filter for Audi Focus,OEM-136833,Valeo,Audi,Focus,2006,2008,12.7,44x18x17 cm,415.28,230.19
SKU-090086,Febi Air Filter,High quality Air Filter for Hyundai Civic,OEM-257476,Febi,Hyundai,Civic,2006,2011,14.89,17x39x9 cm,86.77,67.26
SKU-090087,Delphi Alternator,High quality Alternator for Mercedes Civic,OEM-709191,Delphi,Mercedes,Civic,2015,2022,3.68,43x36x20 cm,260.58,169.62
SKU-090088,NGK Fuel Pump,High quality Fuel Pump for Kia Focus,OEM-134468,NGK,Kia,Focus,2011,2018,8.2,10x18x22 cm,166.49,85.34
SKU-090089,SKF Alternator,High quality Alternator for Hyundai X5,OEM-605130,SKF,Hyundai,X5,2008,2010,7.05,20x48x6 cm,123.69,77.0
SKU-090090,SKF Air Filter,High quality Air Filter for Toyota A4,OEM-742535,SKF,Toyota,A4,2010,2011,8.36,39x11x19 cm,314.0,198.36
SKU-090091,NGK Air Filter,High quality Air Filter for Hyundai Corolla,OEM-824503,NGK,Hyundai,Corolla,2003,2007,14.18,10x49x27 cm,307.48,217.69
SKU-090092,Delphi Shock Absorber,High quality Shock Absorber for Audi X5,OEM-473281,Delphi,Audi,X5,2008,2014,14.47,29x17x26 cm,202.98,145.27
SKU-090093,Bosch Air Filter,High quality Air Filter for Mercedes Focus,OEM-604841,Bosch,Mercedes,Focus,2008,2009,5.28,25x25x28 cm,115.96,87.1
SKU-090094,Delphi Fuel Pump,High quality Fuel Pump for Hyundai Focus,OEM-595030,Delphi,Hyundai,Focus,2003,2007,6.41,34x21x21 cm,365.0,183.4
SKU-090095,Febi Alternator,High quality Alternator for Mercedes Sportage,OEM-864621,Febi,Mercedes,Sportage,2004,2006,9.32,50x14x6 cm,9.73,5.23
SKU-090096,Mahle Radiator,High quality Radiator for Toyota A4,OEM-554397,Mahle,Toyota,A4,2006,2013,11.27,15x31x5 cm,202.11,146.56
SKU-090097,Delphi Radiator,High quality Radiator for Honda Civic,OEM-375373,Delphi,Honda,Civic,2012,2014,11.81,12x32x14 cm,239.85,155.94
SKU-090098,SKF Timing Belt,High quality Timing Belt for Audi Elantra,OEM-412727,SKF,Audi,Elantra,2004,2010,11.78,10x25x19 cm,71.94,44.59
SKU-090099,SKF Spark Plug,High quality Spark Plug for Honda X5,OEM-530771,SKF,Honda,X5,2016,2022,9.02,29x41x29 cm,207.55,122.16
SKU-090100,Valeo Shock Absorber,High quality Shock Absorber for Kia Focus,OEM-284795,Valeo,Kia,Focus,2007,2012,1.94,33x19x27 cm,9.25,4.91
SKU-090101,Delphi Fuel Pump,High quality Fuel Pump for Mercedes Elantra,OEM-197096,Delphi,Mercedes,Elantra,2002,2005,12.45,37x50x20 cm,479.41,332.2
SKU-090102,Bosch Oil Filter,High quality Oil Filter for Mercedes A4,OEM-276083,Bosch,Mercedes,A4,2008,2012,12.79,24x14x16 cm,104.38,76.08
SKU-090103,SKF Timing Belt,High quality Timing Belt for Audi Civic,OEM-689761,SKF,Audi,Civic,2014,2020,10.7,41x36x29 cm,398.25,238.08
SKU-090104,Denso Timing Belt,High quality Timing Belt for Audi Camry,OEM-341338,Denso,Audi,Camry,2007,2011,3.92,38x20x11 cm,170.38,121.1
SKU-090105,Febi Alternator,High quality Alternator for Audi A4,OEM-323338,Febi,Audi,A4,2009,2014,7.94,32x18x23 cm,317.69,236.64
SKU-090106,Valeo Timing Belt,High quality Timing Belt for Kia C-Class,OEM-667741,Valeo,Kia,C-Class,2012,2015,8.08,28x33x30 cm,307.53,234.68
SKU-090107,SKF Radiator,High quality Radiator for Honda X5,OEM-313872,SKF,Honda,X5,2001,2003,5.93,22x14x23 cm,448.66,292.36
SKU-090108,Bosch Timing Belt,High quality Timing Belt for Hyundai A4,OEM-323010,Bosch,Hyundai,A4,2017,2023,5.72,11x46x28 cm,419.49,300.25
SKU-090109,NGK Air Filter,High quality Air Filter for Audi Camry,OEM-525517,NGK,Audi,Camry,2013,2018,9.25,39x50x14 cm,103.89,62.71
SKU-090110,Denso Fuel Pump,High quality Fuel Pump for BMW Civic,OEM-372671,Denso,BMW,Civic,2011,2015,0.3,14x19x27 cm,105.88,84.27
SKU-090111,Mahle Alternator,High quality Alternator for BMW C-Class,OEM-212837,Mahle,BMW,C-Class,2015,2019,4.5,10x19x30 cm,81.39,49.3
SKU-090112,NGK Radiator,High quality Radiator for Audi Focus,OEM-181105,NGK,Audi,Focus,2014,2015,5.29,31x13x29 cm,466.6,257.87
SKU-090113,Valeo Fuel Pump,High quality Fuel Pump for Kia C-Class,OEM-839364,Valeo,Kia,C-Class,2007,2009,3.76,41x28x27 cm,13.73,8.11
SKU-090114,SKF Spark Plug,High quality Spark Plug for Kia Corolla,OEM-785576,SKF,Kia,Corolla,2011,2015,1.29,44x43x9 cm,66.61,38.52
SKU-090115,Bosch Radiator,High quality Radiator for Audi Sportage,OEM-142274,Bosch,Audi,Sportage,2012,2017,13.7,29x36x9 cm,49.4,31.62
SKU-090116,NGK Clutch Kit,High quality Clutch Kit for Kia A4,OEM-813779,NGK,Kia,A4,2016,2017,12.07,13x44x23 cm,127.87,69.86
SKU-090117,Delphi Brake Pad,High quality Brake Pad for Audi Elantra,OEM-144519,Delphi,Audi,Elantra,2006,2013,13.68,45x49x23 cm,494.15,329.2
SKU-090118,Febi Fuel Pump,High quality Fuel Pump for Kia Sportage,OEM-383718,Febi,Kia,Sportage,2007,2013,8.28,47x12x25 cm,434.05,251.42
SKU-090119,Delphi Spark Plug,High quality Spark Plug for Mercedes Camry,OEM-396386,Delphi,Mercedes,Camry,2009,2016,7.86,45x36x16 cm,290.22,204.7
SKU-090120,Valeo Brake Pad,High quality Brake Pad for BMW Elantra,OEM-663443,Valeo,BMW,Elantra,2009,2012,7.54,46x35x11 cm,424.91,241.0
SKU-090121,SKF Spark Plug,High quality Spark Plug for Kia Camry,OEM-668956,SKF,Kia,Camry,2005,2006,13.54,39x39x28 cm,219.47,174.35
SKU-090122,Delphi Fuel Pump,High quality Fuel Pump for Audi Corolla,OEM-771492,Delphi,Audi,Corolla,2015,2018,14.98,49x37x5 cm,335.17,228.3
SKU-090123,NGK Spark Plug,High quality Spark Plug for Mercedes Camry,OEM-471933,NGK,Mercedes,Camry,2004,2006,11.96,35x39x20 cm,171.44,130.32
SKU-090124,Valeo Air Filter,High quality Air Filter for BMW Corolla,OEM-284342,Valeo,BMW,Corolla,2007,2008,8.37,43x19x10 cm,320.74,217.36
SKU-090125,Febi Air Filter,High quality Air Filter for Mercedes C-Class,OEM-220574,Febi,Mercedes,C-Class,2010,2012,5.97,10x28x28 cm,105.47,82.26
SKU-090126,SKF Clutch Kit,High quality Clutch Kit for Mercedes C-Class,OEM-484583,SKF,Mercedes,C-Class,2015,2021,0.99,32x17x8 cm,493.07,304.3
SKU-090127,Delphi Air Filter,High quality Air Filter for BMW Camry,OEM-578949,Delphi,BMW,Camry,2001,2003,13.37,34x45x15 cm,64.34,40.15
SKU-090128,Valeo Alternator,High quality Alternator for Honda Focus,OEM-998742,Valeo,Honda,Focus,2007,2008,4.82,29x23x25 cm,177.52,95.53
SKU-090129,Valeo Alternator,High quality Alternator for Hyundai C-Class,OEM-211719,Valeo,Hyundai,C-Class,2011,2018,10.23,16x44x23 cm,326.26,206.33
SKU-090130,Febi Spark Plug,High quality Spark Plug for Hyundai Civic,OEM-266053,Febi,Hyundai,Civic,2008,2011,6.59,24x40x7 cm,138.67,76.13
SKU-090131,Febi Oil Filter,High quality Oil Filter for Hyundai Civic,OEM-779742,Febi,Hyundai,Civic,2013,2017,10.17,33x21x12 cm,442.57,326.73
SKU-090132,Febi Timing Belt,High quality Timing Belt for Kia C-Class,OEM-170660,Febi,Kia,C-Class,2011,2018,7.15,15x26x13 cm,177.08,103.85
SKU-090133,Delphi Fuel Pump,High quality Fuel Pump for Honda Elantra,OEM-174903,Delphi,Honda,Elantra,2009,2011,12.41,48x39x28 cm,482.74,257.56
SKU-090134,Bosch Fuel Pump,High quality Fuel Pump for Ford Civic,OEM-132148,Bosch,Ford,Civic,2002,2003,3.26,32x42x17 cm,489.59,339.0
SKU-090135,Febi Fuel Pump,High quality Fuel Pump for Toyota Focus,OEM-972821,Febi,Toyota,Focus,2015,2022,14.07,19x11x14 cm,378.93,272.27
SKU-090136,Denso Brake Pad,High quality Brake Pad for Audi Corolla,OEM-600160,Denso,Audi,Corolla,2012,2017,13.37,37x10x15 cm,100.98,60.89
SKU-090137,Mahle Alternator,High quality Alternator for Honda Sportage,OEM-213720,Mahle,Honda,Sportage,2006,2007,11.53,19x48x25 cm,270.09,202.04
SKU-090138,Valeo Oil Filter,High quality Oil Filter for Mercedes Elantra,OEM-476168,Valeo,Mercedes,Elantra,2015,2016,6.41,44x29x30 cm,432.58,276.97
SKU-090139,SKF Shock Absorber,High quality Shock Absorber for Mercedes Camry,OEM-590418,SKF,Mercedes,Camry,2006,2008,9.21,39x12x29 cm,388.88,220.1
SKU-090140,Denso Brake Pad,High quality Brake Pad for Kia Camry,OEM-404358,Denso,Kia,Camry,2003,2009,11.05,46x26x13 cm,345.57,252.62
SKU-090141,Denso Clutch Kit,High quality Clutch Kit for Audi Focus,OEM-355665,Denso,Audi,Focus,2005,2007,5.84,31x49x16 cm,191.08,150.54
SKU-090142,Bosch Brake Pad,High quality Brake Pad for Ford C-Class,OEM-547051,Bosch,Ford,C-Class,2006,2013,11.9,38x31x26 cm,50.65,29.28
SKU-090143,NGK Radiator,High quality Radiator for Ford Corolla,OEM-669797,NGK,Ford,Corolla,2000,2004,9.58,28x49x6 cm,462.37,278.89
SKU-090144,Febi Fuel Pump,High quality Fuel Pump for Ford Civic,OEM-192008,Febi,Ford,Civic,2001,2004,0.18,43x35x22 cm,24.28,17.64
SKU-090145,Bosch Clutch Kit,High quality Clutch Kit for Ford Corolla,OEM-854574,Bosch,Ford,Corolla,2008,2009,10.23,43x42x27 cm,402.12,314.43
SKU-090146,Valeo Clutch Kit,High quality Clutch Kit for Mercedes Sportage,OEM-304070,Valeo,Mercedes,Sportage,2004,2006,13.08,27x40x13 cm,316.04,178.02
SKU-090147,Valeo Clutch Kit,High quality Clutch Kit for Mercedes Corolla,OEM-996553,Valeo,Mercedes,Corolla,2005,2010,5.43,10x44x28 cm,234.21,160.2
SKU-090148,Mahle Shock Absorber,High quality Shock Absorber for Hyundai C-Class,OEM-967177,Mahle,Hyundai,C-Class,2005,2010,4.46,23x27x9 cm,146.82,109.59
SKU-090149,Valeo Air Filter,High quality Air Filter for Mercedes Civic,OEM-368256,Valeo,Mercedes,Civic,2006,2011,2.71,45x25x23 cm,115.8,62.38
SKU-090150,NGK Timing Belt,High quality Timing Belt for Toyota Sportage,OEM-164542,NGK,Toyota,Sportage,2009,2013,13.2,13x12x12 cm,23.85,17.06
SKU-090151,Bosch Air Filter,High quality Air Filter for Kia X5,OEM-485961,Bosch,Kia,X5,2018,2022,6.62,15x25x30 cm,174.55,109.22
SKU-090152,Delphi Spark Plug,High quality Spark Plug for Hyundai Focus,OEM-197242,Delphi,Hyundai,Focus,2014,2020,10.54,20x43x24 cm,166.72,98.88
SKU-090153,Valeo Air Filter,High quality Air Filter for Mercedes Camry,OEM-955369,Valeo,Mercedes,Camry,2005,2010,7.49,50x22x6 cm,422.41,215.68
SKU-090154,Valeo Fuel Pump,High quality Fuel Pump for Toyota Sportage,OEM-176534,Valeo,Toyota,Sportage,2011,2013,11.01,15x46x26 cm,292.08,161.64
SKU-090155,Bosch Air Filter,High quality Air Filter for Kia Corolla,OEM-796519,Bosch,Kia,Corolla,2006,2009,13.38,41x29x14 cm,130.99,93.07
SKU-090156,SKF Fuel Pump,High quality Fuel Pump for Hyundai Corolla,OEM-781946,SKF,Hyundai,Corolla,2000,2001,2.53,50x22x12 cm,238.38,153.08
SKU-090157,Febi Brake Pad,High quality Brake Pad for Toyota A4,OEM-134590,Febi,Toyota,A4,2008,2010,2.7,23x42x24 cm,232.75,132.63
SKU-090158,NGK Radiator,High quality Radiator for Ford Sportage,OEM-841215,NGK,Ford,Sportage,2005,2011,12.7,13x12x9 cm,287.47,203.22
SKU-090159,Valeo Oil Filter,High quality Oil Filter for Audi Corolla,OEM-979034,Valeo,Audi,Corolla,2015,2020,1.94,17x41x17 cm,149.68,92.39
SKU-090160,SKF Air Filter,High quality Air Filter for Hyundai Corolla,OEM-118871,SKF,Hyundai,Corolla,2003,2004,0.66,47x27x20 cm,370.05,200.92
SKU-090161,Mahle Shock Absorber,High quality Shock Absorber for Kia Focus,OEM-849770,Mahle,Kia,Focus,2002,2004,12.5,10x40x19 cm,253.6,197.03
SKU-090162,Febi Alternator,High quality Alternator for Mercedes Focus,OEM-959864,Febi,Mercedes,Focus,2015,2017,5.48,32x19x25 cm,78.11,50.82
SKU-090163,Delphi Shock Absorber,High quality Shock Absorber for Hyundai Corolla,OEM-437096,Delphi,Hyundai,Corolla,2000,2006,13.28,32x38x15 cm,318.96,219.48
SKU-090164,Bosch Radiator,High quality Radiator for BMW A4,OEM-688696,Bosch,BMW,A4,2002,2006,7.87,39x39x24 cm,212.26,121.53
SKU-090165,Delphi Fuel Pump,High quality Fuel Pump for Toyota Sportage,OEM-492586,Delphi,Toyota,Sportage,2005,2009,14.84,48x11x7 cm,22.03,16.35
SKU-090166,Febi Brake Pad,High quality Brake Pad for Audi Camry,OEM-208052,Febi,Audi,Camry,2006,2012,4.28,27x50x16 cm,420.3,248.35
