SKU,Name,Description,OEM Number,Brand,Compatible Make,Compatible Model,Year From,Year To,Weight,Dimensions,Unit Price,Cost Price
SKU-070100,Febi Oil Filter,High quality Oil Filter for BMW Elantra,OEM-904304,Febi,BMW,Elantra,2016,2020,12.48,44x33x11 cm,57.03,39.72
SKU-070101,SKF Radiator,High quality Radiator for Kia Civic,OEM-554907,SKF,Kia,Civic,2018,2022,13.39,17x29x12 cm,412.7,325.13
SKU-070102,Febi Fuel Pump,High quality Fuel Pump for Audi Sportage,OEM-922440,Febi,Audi,Sportage,2018,2023,7.87,43x40x5 cm,154.85,99.85
SKU-070103,Bosch Radiator,High quality Radiator for Kia Civic,OEM-170530,Bosch,Kia,Civic,2001,2004,0.63,16x21x14 cm,143.76,78.3
SKU-070104,Valeo Timing Belt,High quality Timing Belt for Kia Camry,OEM-731703,Valeo,Kia,Camry,2015,2017,14.41,48x12x30 cm,125.06,89.73
SKU-070105,Denso Radiator,High quality Radiator for Kia Camry,OEM-310873,Denso,Kia,Camry,2016,2018,0.83,22x41x25 cm,146.46,115.13
SKU-070106,NGK Alternator,High quality Alternator for Audi X5,OEM-532144,NGK,Audi,X5,2016,2023,2.37,45x18x7 cm,483.57,258.1
SKU-070107,Febi Brake Pad,High quality Brake Pad for BMW C-Class,OEM-287675,Febi,BMW,C-Class,2006,2009,14.5,46x24x27 cm,345.16,227.49
SKU-070108,Valeo Fuel Pump,High quality Fuel Pump for Ford Sportage,OEM-259779,Valeo,Ford,Sportage,2004,2009,5.97,16x21x27 cm,6.82,5.2
SKU-070109,Delphi Spark Plug,High quality Spark Plug for Ford Corolla,OEM-972005,Delphi,Ford,Corolla,2009,2012,0.22,16x20x29 cm,366.06,241.91
SKU-070110,Delphi Fuel Pump,High quality Fuel Pump for Honda Corolla,OEM-251957,Delphi,Honda,Corolla,2009,2012,6.32,47x17x20 cm,465.96,244.71
SKU-070111,Febi Shock Absorber,High quality Shock Absorber for Hyundai Corolla,OEM-264530,Febi,Hyundai,Corolla,2005,2009,4.63,49x34x21 cm,331.59,175.94
SKU-070112,NGK Alternator,High quality Alternator for Honda Sportage,OEM-398703,NGK,Honda,Sportage,2011,2017,8.91,36x39x17 cm,273.49,179.92
SKU-070113,Mahle Brake Pad,High quality Brake Pad for Mercedes A4,OEM-834605,Mahle,Mercedes,A4,2016,2017,3.28,13x48x26 cm,469.1,348.93
SKU-070114,Delphi Shock Absorber,High quality Shock Absorber for Honda X5,OEM-612158,Delphi,Honda,X5,2004,2008,6.32,23x13x28 cm,71.71,39.82
SKU-070115,SKF Clutch Kit,High quality Clutch Kit for Ford Focus,OEM-371703,SKF,Ford,Focus,2010,2012,2.0,23x47x18 cm,173.0,87.62
SKU-070116,Febi Oil Filter,High quality Oil Filter for Audi Civic,OEM-107016,Febi,Audi,Civic,2005,2010,14.65,25x23x15 cm,399.55,245.14
SKU-070117,Mahle Oil Filter,High quality Oil Filter for Ford Focus,OEM-976737,Mahle,Ford,Focus,2008,2010,9.14,48x13x14 cm,456.67,314.45
SKU-070118,Denso Clutch Kit,High quality Clutch Kit for Mercedes A4,OEM-680926,Denso,Mercedes,A4,2008,2010,8.97,16x45x16 cm,289.3,190.44
SKU-070119,Valeo Clutch Kit,High quality Clutch Kit for Ford Focus,OEM-871157,Valeo,Ford,Focus,2000,2005,1.42,50x14x16 cm,450.55,277.34
SKU-070120,NGK Timing Belt,High quality Timing Belt for Kia X5,OEM-851991,NGK,Kia,X5,2000,2004,13.84,21x44x26 cm,319.54,181.21
SKU-070121,Valeo Shock Absorber,High quality Shock Absorber for Toyota C-Class,OEM-466182,Valeo,Toyota,C-Class,2005,2011,4.97,39x26x16 cm,197.41,126.59
SKU-070122,SKF Oil Filter,High quality Oil Filter for Ford Elantra,OEM-379973,SKF,Ford,Elantra,2018,2020,12.12,38x50x6 cm,459.06,364.75
SKU-070123,Denso Air Filter,High quality Air Filter for Hyundai Camry,OEM-591193,Denso,Hyundai,Camry,2012,2015,13.25,48x45x11 cm,486.21,374.39
SKU-070124,Bosch Fuel Pump,High quality Fuel Pump for Ford X5,OEM-588059,Bosch,Ford,X5,2000,2005,8.93,44x28x5 cm,14.49,8.56
SKU-070125,SKF Clutch Kit,High quality Clutch Kit for Audi Corolla,OEM-765886,SKF,Audi,Corolla,2011,2015,13.48,35x16x22 cm,164.74,103.96
SKU-070126,Valeo Radiator,High quality Radiator for Audi Camry,OEM-363166,Valeo,Audi,Camry,2007,2010,12.15,23x19x30 cm,419.98,254.5
SKU-070127,Valeo Spark Plug,High quality Spark Plug for BMW X5,OEM-841528,Valeo,BMW,X5,2009,2014,1.92,33x13x11 cm,327.96,179.74
SKU-070128,Denso Oil Filter,High quality Oil Filter for Honda Civic,OEM-577461,Denso,Honda,Civic,2013,2018,11.04,29x48x26 cm,370.64,254.81
SKU-070129,Bosch Timing Belt,High quality Timing Belt for Honda X5,OEM-527904,Bosch,Honda,X5,2004,2009,12.6,44x37x10 cm,224.67,155.96
SKU-070130,NGK Fuel Pump,High quality Fuel Pump for Audi Camry,OEM-361508,NGK,Audi,Camry,2002,2004,10.73,10x48x13 cm,418.72,300.89
SKU-070131,Febi Clutch Kit,High quality Clutch Kit for Honda Focus,OEM-628142,Febi,Honda,Focus,2011,2018,7.86,17x21x7 cm,21.43,15.25
SKU-070132,Mahle Shock Absorber,High quality Shock Absorber for Toyota X5,OEM-743777,Mahle,Toyota,X5,2012,2018,6.09,16x24x5 cm,376.43,215.32
SKU-070133,Delphi Clutch Kit,High quality Clutch Kit for Kia Civic,OEM-996642,Delphi,Kia,Civic,2005,2006,3.42,41x18x8 cm,200.11,128.93
SKU-070134,SKF Fuel Pump,High quality Fuel Pump for Hyundai Focus,OEM-971180,SKF,Hyundai,Focus,2012,2017,9.99,48x26x28 cm,405.05,275.43
SKU-070135,Febi Alternator,High quality Alternator for Honda Corolla,OEM-404733,Febi,Honda,Corolla,2013,2016,9.12,18x44x27 cm,239.96,138.39
SKU-070136,Mahle Oil Filter,High quality Oil Filter for Audi Corolla,OEM-784830,Mahle,Audi,Corolla,2005,2008,2.54,36x15x12 cm,173.01,121.57
SKU-070137,Delphi Spark Plug,High quality Spark Plug for Toyota A4,OEM-553279,Delphi,Toyota,A4,2003,2004,9.86,30x12x7 cm,17.88,13.86
SKU-070138,SKF Air Filter,High quality Air Filter for Mercedes Focus,OEM-674407,SKF,Mercedes,Focus,2000,2003,7.1,31x38x15 cm,276.21,169.36
SKU-070139,SKF Air Filter,High quality Air Filter for Honda Camry,OEM-209036,SKF,Honda,Camry,2000,2001,7.63,42x42x29 cm,60.45,41.37
SKU-070140,Febi Brake Pad,High quality Brake Pad for Toyota A4,OEM-244829,Febi,Toyota,A4,2014,2021,6.98,25x28x11 cm,180.41,106.77
SKU-070141,Bosch Clutch Kit,High quality Clutch Kit for Audi Civic,OEM-986139,Bosch,Audi,Civic,2009,2015,8.44,48x29x28 cm,395.92,208.39
SKU-070142,Mahle Air Filter,High quality Air Filter for Honda A4,OEM-781295,Mahle,Honda,A4,2017,2019,3.49,14x22x20 cm,79.01,41.8
SKU-070143,Bosch Timing Belt,High quality Timing Belt for Audi Sportage,OEM-537184,Bosch,Audi,Sportage,2009,2012,4.2,28x49x15 cm,107.51,67.28
SKU-070144,Mahle Radiator,High quality Radiator for Ford C-Class,OEM-687953,Mahle,Ford,C-Class,2016,2017,5.2,11x29x15 cm,208.9,155.6
SKU-070145,Valeo Fuel Pump,High quality Fuel Pump for Kia Sportage,OEM-829996,Valeo,Kia,Sportage,2006,2009,6.78,26x41x14 cm,81.87,63.99
SKU-070146,SKF Oil Filter,High quality Oil Filter for Mercedes Focus,OEM-869459,SKF,Mercedes,Focus,2011,2018,8.65,32x37x17 cm,99.92,61.01
SKU-070147,NGK Clutch Kit,High quality Clutch Kit for Toyota A4,OEM-944383,NGK,Toyota,A4,2005,2007,0.8,28x13x17 cm,482.07,255.12
SKU-070148,Denso Brake Pad,High quality Brake Pad for Toyota Sportage,OEM-169739,Denso,Toyota,Sportage,2013,2017,8.46,14x24x30 cm,437.06,234.34
SKU-070149,Febi Shock Absorber,High quality Shock Absorber for Audi A4,OEM-281841,Febi,Audi,A4,2018,2025,3.02,14x33x10 cm,413.74,321.36
SKU-070150,Bosch Spark Plug,High quality Spark Plug for Mercedes C-Class,OEM-410102,Bosch,Mercedes,C-Class,2003,2006,14.06,49x14x16 cm,312.76,166.85
SKU-070151,Mahle Timing Belt,High quality Timing Belt for Kia Sportage,OEM-739178,Mahle,Kia,Sportage,2010,2014,9.3,46x16x17 cm,10.4,5.72
SKU-070152,Valeo Fuel Pump,High quality Fuel Pump for Toyota X5,OEM-719557,Valeo,Toyota,X5,2015,2018,12.21,36x16x13 cm,126.7,83.49
SKU-070153,Mahle Oil Filter,High quality Oil Filter for Audi C-Class,OEM-929269,Mahle,Audi,C-Class,2009,2016,7.93,21x41x28 cm,429.16,290.69
SKU-070154,Valeo Spark Plug,High quality Spark Plug for BMW Civic,OEM-577772,Valeo,BMW,Civic,2007,2010,12.94,31x28x29 cm,221.32,169.29
SKU-070155,Mahle Alternator,High quality Alternator for Kia A4,OEM-549835,Mahle,Kia,A4,2015,2018,4.7,37x22x16 cm,277.52,161.05
SKU-070156,Delphi Radiator,High quality Radiator for Honda Corolla,OEM-280507,Delphi,Honda,Corolla,2010,2013,3.53,38x24x14 cm,212.49,124.47
SKU-070157,NGK Brake Pad,High quality Brake Pad for Ford Civic,OEM-255983,NGK,Ford,Civic,2018,2025,7.05,19x17x20 cm,193.07,126.34
SKU-070158,Denso Alternator,High quality Alternator for Audi Camry,OEM-250151,Denso,Audi,Camry,2002,2007,4.63,12x15x15 cm,64.54,36.28
SKU-070159,Delphi Clutch Kit,High quality Clutch Kit for Ford Camry,OEM-409616,Delphi,Ford,Camry,2009,2012,10.95,42x31x29 cm,306.84,189.97
SKU-070160,Febi Clutch Kit,High quality Clutch Kit for BMW A4,OEM-339520,Febi,BMW,A4,2009,2016,3.9,11x45x28 cm,459.14,291.43
SKU-070161,Valeo Brake Pad,High quality Brake Pad for Honda A4,OEM-623263,Valeo,Honda,A4,2015,2017,12.83,50x41x17 cm,278.87,183.49
SKU-070162,Mahle Alternator,High quality Alternator for Hyundai Corolla,OEM-798853,Mahle,Hyundai,Corolla,2001,2007,8.41,19x40x28 cm,76.0,49.8
SKU-070163,Delphi Clutch Kit,High quality Clutch Kit for BMW Camry,OEM-975356,Delphi,BMW,Camry,2017,2021,0.96,14x15x20 cm,236.97,118.88
SKU-070164,Denso Fuel Pump,High quality Fuel Pump for BMW C-Class,OEM-660297,Denso,BMW,C-Class,2013,2017,8.4,20x49x21 cm,262.43,169.29
SKU-070165,SKF Oil Filter,High quality Oil Filter for Toyota Focus,OEM-142271,SKF,Toyota,Focus,2007,2009,12.78,13x29x23 cm,445.72,324.12
SKU-070166,Delphi Fuel Pump,High quality Fuel Pump for Honda Sportage,OEM-663434,Delphi,Honda,Sportage,2010,2017,2.21,25x41x13 cm,39.16,30.22
SKU-070167,SKF Clutch Kit,High quality Clutch Kit for Kia X5,OEM-360805,SKF,Kia,X5,2018,2023,0.64,12x12x10 cm,439.02,278.72
