SKU,Name,Description,OEM Number,Brand,Compatible Make,Compatible Model,Year From,Year To,Weight,Dimensions,Unit Price,Cost Price
SKU-020035,Valeo Air Filter,High quality Air Filter for BMW Sportage,OEM-735274,Valeo,BMW,Sportage,2003,2009,3.47,22x10x10 cm,444.14,241.28
SKU-020036,NGK Shock Absorber,High quality Shock Absorber for Toyota Corolla,OEM-429060,NGK,Toyota,Corolla,2016,2019,6.27,30x48x30 cm,55.22,27.95
SKU-020037,Denso Alternator,High quality Alternator for Honda Elantra,OEM-514028,Denso,Honda,Elantra,2006,2008,3.66,10x32x12 cm,135.74,106.64
SKU-020038,SKF Air Filter,High quality Air Filter for Toyota Elantra,OEM-344642,SKF,Toyota,Elantra,2006,2007,3.01,22x12x19 cm,25.52,17.13
SKU-020039,SKF Oil Filter,High quality Oil Filter for Ford C-Class,OEM-953226,SKF,Ford,C-Class,2005,2009,5.29,43x35x15 cm,272.89,155.06
SKU-020040,Mahle Radiator,High quality Radiator for Ford Corolla,OEM-286487,Mahle,Ford,Corolla,2000,2004,5.17,41x20x19 cm,307.81,172.44
SKU-020041,Delphi Spark Plug,High quality Spark Plug for BMW Sportage,OEM-490838,Delphi,BMW,Sportage,2014,2021,4.56,28x12x12 cm,494.71,376.56
SKU-020042,NGK Alternator,High quality Alternator for Kia Corolla,OEM-879565,NGK,Kia,Corolla,2013,2014,14.39,15x15x21 cm,100.94,57.8
SKU-020043,Valeo Shock Absorber,High quality Shock Absorber for Mercedes Corolla,OEM-240431,Valeo,Mercedes,Corolla,2013,2016,5.98,40x42x12 cm,149.01,91.46
SKU-020044,Febi Spark Plug,High quality Spark Plug for Toyota Sportage,OEM-849464,Febi,Toyota,Sportage,2008,2014,3.1,20x13x21 cm,94.61,68.34
SKU-020045,SKF Timing Belt,High quality Timing Belt for Honda Camry,OEM-486126,SKF,Honda,Camry,2003,2004,13.46,19x33x6 cm,385.83,237.38
SKU-020046,Febi Spark Plug,High quality Spark Plug for Audi Camry,OEM-867036,Febi,Audi,Camry,2017,2022,3.42,45x15x16 cm,407.39,241.55
SKU-020047,Delphi Air Filter,High quality Air Filter for Toyota C-Class,OEM-397536,Delphi,Toyota,C-Class,2018,2024,8.56,13x18x29 cm,126.57,82.83
SKU-020048,Valeo Spark Plug,High quality Spark Plug for Ford Civic,OEM-744643,Valeo,Ford,Civic,2005,2009,7.21,41x17x27 cm,253.25,194.25
SKU-020049,Denso Clutch Kit,High quality Clutch Kit for BMW Camry,OEM-219943,Denso,BMW,Camry,2013,2016,5.33,23x13x28 cm,443.79,279.33
SKU-020050,Febi Alternator,High quality Alternator for Mercedes Corolla,OEM-853298,Febi,Mercedes,Corolla,2006,2007,0.62,26x41x21 cm,288.65,174.97
SKU-020051,NGK Shock Absorber,High quality Shock Absorber for Toyota X5,OEM-949138,NGK,Toyota,X5,2000,2005,9.68,15x19x15 cm,309.37,155.16
SKU-020052,Febi Air Filter,High quality Air Filter for Honda Civic,OEM-840301,Febi,Honda,Civic,2015,2017,14.56,34x38x25 cm,491.64,277.61
SKU-020053,Mahle Spark Plug,High quality Spark Plug for Honda C-Class,OEM-347891,Mahle,Honda,C-Class,2014,2017,12.71,28x27x28 cm,431.45,240.36
SKU-020054,Bosch Spark Plug,High quality Spark Plug for Toyota Civic,OEM-102078,Bosch,Toyota,Civic,2008,2014,12.67,14x31x7 cm,227.25,146.52
SKU-020055,Delphi Shock Absorber,High quality Shock Absorber for Kia C-Class,OEM-982514,Delphi,Kia,C-Class,2017,2023,7.47,31x50x29 cm,338.99,248.81
SKU-020056,Bosch Spark Plug,High quality Spark Plug for Audi X5,OEM-123461,Bosch,Audi,X5,2010,2011,9.85,25x21x17 cm,345.35,213.77
SKU-020057,SKF Alternator,High quality Alternator for Kia C-Class,OEM-421461,SKF,Kia,C-Class,2012,2017,9.25,16x17x9 cm,131.62,101.3
SKU-020058,Denso Radiator,High quality Radiator for Kia A4,OEM-392756,Denso,Kia,A4,2016,2023,2.39,10x49x15 cm,42.77,32.62
SKU-020059,Denso Shock Absorber,High quality Shock Absorber for Ford Focus,OEM-955224,Denso,Ford,Focus,2004,2011,13.12,45x42x16 cm,453.9,250.15
SKU-020060,Denso Oil Filter,High quality Oil Filter for Ford Camry,OEM-221677,Denso,Ford,Camry,2002,2008,10.69,41x39x9 cm,460.91,286.32
SKU-020061,Valeo Air Filter,High quality Air Filter for Mercedes Focus,OEM-574458,Valeo,Mercedes,Focus,2012,2017,13.03,33x22x29 cm,339.52,235.0
SKU-020062,Febi Alternator,High quality Alternator for Honda Camry,OEM-321765,Febi,Honda,Camry,2005,2006,11.19,23x14x7 cm,49.57,38.72
SKU-020063,Febi Alternator,High quality Alternator for Honda Civic,OEM-322485,Febi,Honda,Civic,2016,2023,10.09,22x20x23 cm,348.84,180.06
SKU-020064,Bosch Spark Plug,High quality Spark Plug for Toyota X5,OEM-297122,Bosch,Toyota,X5,2002,2006,4.3,13x37x29 cm,378.55,298.13
SKU-020065,Mahle Air Filter,High quality Air Filter for Kia Civic,OEM-248933,Mahle,Kia,Civic,2010,2015,9.04,31x41x7 cm,425.38,315.75
SKU-020066,Febi Air Filter,High quality Air Filter for Ford Civic,OEM-579015,Febi,Ford,Civic,2013,2018,14.2,18x16x16 cm,138.28,78.75
SKU-020067,Valeo Air Filter,High quality Air Filter for Audi Sportage,OEM-626688,Valeo,Audi,Sportage,2003,2008,8.73,20x11x27 cm,54.37,27.46
SKU-020068,Denso Brake Pad,High quality Brake Pad for Audi A4,OEM-376818,Denso,Audi,A4,2005,2006,0.2,36x35x9 cm,121.2,66.02
SKU-020069,Delphi Spark Plug,High quality Spark Plug for Toyota Camry,OEM-337768,Delphi,Toyota,Camry,2006,2009,2.52,12x12x18 cm,415.04,224.94
SKU-020070,SKF Shock Absorber,High quality Shock Absorber for Kia Sportage,OEM-251139,SKF,Kia,Sportage,2014,2018,13.06,22x35x30 cm,379.9,204.36
SKU-020071,Bosch Fuel Pump,High quality Fuel Pump for Ford Sportage,OEM-908290,Bosch,Ford,Sportage,2014,2016,9.81,46x32x10 cm,147.19,103.28
SKU-020072,Febi Oil Filter,High quality Oil Filter for BMW Corolla,OEM-729227,Febi,BMW,Corolla,2015,2016,9.39,34x20x5 cm,99.95,66.6
SKU-020073,Delphi Shock Absorber,High quality Shock Absorber for BMW X5,OEM-288623,Delphi,BMW,X5,2013,2016,9.22,12x31x21 cm,58.13,44.76
SKU-020074,Bosch Spark Plug,High quality Spark Plug for Audi Camry,OEM-230149,Bosch,Audi,Camry,2013,2016,8.93,24x22x5 cm,394.1,208.74
SKU-020075,Delphi Shock Absorber,High quality Shock Absorber for Honda Corolla,OEM-190557,Delphi,Honda,Corolla,2014,2017,13.82,21x17x19 cm,349.62,276.54
SKU-020076,SKF Shock Absorber,High quality Shock Absorber for Kia C-Class,OEM-777189,SKF,Kia,C-Class,2012,2016,2.43,44x41x21 cm,310.66,184.15
SKU-020077,Valeo Shock Absorber,High quality Shock Absorber for Mercedes X5,OEM-861854,Valeo,Mercedes,X5,2010,2013,6.77,46x27x26 cm,292.9,205.16
SKU-020078,Febi Air Filter,High quality Air Filter for Audi Sportage,OEM-890699,Febi,Audi,Sportage,2018,2019,13.45,20x39x26 cm,383.82,285.73
SKU-020079,NGK Air Filter,High quality Air Filter for Toyota C-Class,OEM-683055,NGK,Toyota,C-Class,2016,2020,0.34,40x16x22 cm,68.53,49.07
SKU-020080,Mahle Radiator,High quality Radiator for Ford C-Class,OEM-410264,Mahle,Ford,C-Class,2003,2005,7.11,41x24x19 cm,117.08,72.51
SKU-020081,Denso Alternator,High quality Alternator for Toyota X5,OEM-105054,Denso,Toyota,X5,2017,2021,9.96,23x10x9 cm,388.87,227.41
SKU-020082,Valeo Fuel Pump,High quality Fuel Pump for Hyundai Corolla,OEM-800638,Valeo,Hyundai,Corolla,2017,2020,8.45,10x39x24 cm,127.75,96.22
SKU-020083,Febi Air Filter,High quality Air Filter for Kia Elantra,OEM-140241,Febi,Kia,Elantra,2006,2008,8.2,15x14x14 cm,102.18,67.05
SKU-020084,NGK Air Filter,High quality Air Filter for Toyota Elantra,OEM-210586,NGK,Toyota,Elantra,2003,2008,1.45,34x39x5 cm,290.71,195.39
SKU-020085,Denso Radiator,High quality Radiator for Ford X5,OEM-148796,Denso,Ford,X5,2000,2006,9.12,22x22x27 cm,274.48,159.16
SKU-020086,Bosch Radiator,High quality Radiator for Ford Focus,OEM-942048,Bosch,Ford,Focus,2012,2014,0.41,32x45x18 cm,177.55,89.49
SKU-020087,Denso Fuel Pump,High quality Fuel Pump for Honda Camry,OEM-818661,Denso,Honda,Camry,2018,2022,5.92,35x35x19 cm,92.42,63.04
SKU-020088,Delphi Oil Filter,High quality Oil Filter for Hyundai X5,OEM-290832,Delphi,Hyundai,X5,2017,2022,6.9,29x30x6 cm,233.75,177.91
SKU-020089,Bosch Clutch Kit,High quality Clutch Kit for Hyundai A4,OEM-438968,Bosch,Hyundai,A4,2013,2018,10.7,27x41x18 cm,13.21,7.22
SKU-020090,NGK Radiator,High quality Radiator for Toyota Focus,OEM-892631,NGK,Toyota,Focus,2006,2011,13.63,29x34x5 cm,429.58,254.9
SKU-020091,Mahle Air Filter,High quality Air Filter for Kia Civic,OEM-863754,Mahle,Kia,Civic,2009,2012,1.96,18x40x22 cm,451.76,252.49
SKU-020092,Mahle Shock Absorber,High quality Shock Absorber for Mercedes Corolla,OEM-461652,Mahle,Mercedes,Corolla,2006,2008,13.73,48x32x26 cm,489.8,273.34
SKU-020093,Mahle Shock Absorber,High quality Shock Absorber for Mercedes Elantra,OEM-948061,Mahle,Mercedes,Elantra,2012,2017,13.5,25x45x19 cm,374.14,213.22
SKU-020094,Mahle Shock Absorber,High quality Shock Absorber for BMW Elantra,OEM-915244,Mahle,BMW,Elantra,2015,2016,12.82,43x34x28 cm,126.97,86.55
SKU-020095,Delphi Brake Pad,High quality Brake Pad for Honda Elantra,OEM-369153,Delphi,Honda,Elantra,2013,2018,2.88,29x21x28 cm,188.98,135.96
SKU-020096,SKF Air Filter,High quality Air Filter for Kia X5,OEM-914828,SKF,Kia,X5,2006,2009,2.14,36x16x24 cm,84.45,61.93
SKU-020097,Valeo Clutch Kit,High quality Clutch Kit for Toyota Corolla,OEM-493545,Valeo,Toyota,Corolla,2002,2007,14.93,10x47x5 cm,336.48,251.34
SKU-020098,Denso Brake Pad,High quality Brake Pad for Honda Sportage,OEM-925476,Denso,Honda,Sportage,2008,2011,12.42,37x23x16 cm,430.87,255.24
SKU-020099,Denso Radiator,High quality Radiator for Toyota Civic,OEM-219999,Denso,Toyota,Civic,2014,2019,2.48,45x36x12 cm,161.93,107.97
SKU-020100,Denso Air Filter,High quality Air Filter for BMW C-Class,OEM-599780,Denso,BMW,C-Class,2003,2006,8.48,36x16x7 cm,238.15,155.99
SKU-020101,Febi Brake Pad,High quality Brake Pad for BMW C-Class,OEM-739265,Febi,BMW,C-Class,2018,2019,0.72,44x18x27 cm,214.71,130.2
SKU-020102,Mahle Clutch Kit,High quality Clutch Kit for BMW Civic,OEM-785712,Mahle,BMW,Civic,2001,2004,12.28,30x11x7 cm,204.75,130.51
SKU-020103,Delphi Oil Filter,High quality Oil Filter for Honda Sportage,OEM-622118,Delphi,Honda,Sportage,2007,2008,11.04,12x20x15 cm,340.53,247.51
SKU-020104,Bosch Shock Absorber,High quality Shock Absorber for Audi A4,OEM-484005,Bosch,Audi,A4,2008,2014,9.66,27x50x10 cm,320.93,207.28
SKU-020105,NGK Radiator,High quality Radiator for Toyota C-Class,OEM-923781,NGK,Toyota,C-Class,2010,2017,8.79,20x48x6 cm,126.83,84.11
SKU-020106,SKF Fuel Pump,High quality Fuel Pump for BMW A4,OEM-541340,SKF,BMW,A4,2010,2014,8.36,34x31x15 cm,484.79,288.32
SKU-020107,Valeo Oil Filter,High quality Oil Filter for Honda Focus,OEM-646582,Valeo,Honda,Focus,2002,2005,7.47,47x30x27 cm,477.5,315.26
SKU-020108,Delphi Air Filter,High quality Air Filter for BMW Sportage,OEM-532725,Delphi,BMW,Sportage,2011,2017,1.28,46x41x24 cm,18.96,10.03
SKU-020109,Febi Alternator,High quality Alternator for Audi C-Class,OEM-335591,Febi,Audi,C-Class,2002,2005,3.2,36x11x15 cm,283.09,162.02
SKU-020110,Bosch Shock Absorber,High quality Shock Absorber for Ford C-Class,OEM-897682,Bosch,Ford,C-Class,2012,2018,11.08,31x26x5 cm,190.51,131.98
SKU-020111,Mahle Fuel Pump,High quality Fuel Pump for Toyota C-Class,OEM-791970,Mahle,Toyota,C-Class,2006,2012,12.17,31x26x7 cm,254.38,173.46
SKU-020112,NGK Spark Plug,High quality Spark Plug for Hyundai Elantra,OEM-510443,NGK,Hyundai,Elantra,2012,2013,5.27,48x36x21 cm,167.87,91.87
SKU-020113,Denso Fuel Pump,High quality Fuel Pump for Audi X5,OEM-892006,Denso,Audi,X5,2006,2013,3.47,49x37x9 cm,43.55,29.9
SKU-020114,NGK Radiator,High quality Radiator for Kia A4,OEM-975946,NGK,Kia,A4,2003,2005,5.62,48x20x8 cm,271.98,151.12
SKU-020115,Bosch Oil Filter,High quality Oil Filter for Ford Camry,OEM-440572,Bosch,Ford,Camry,2006,2012,9.25,10x47x26 cm,327.58,220.9
SKU-020116,Valeo Spark Plug,High quality Spark Plug for Audi Focus,OEM-475256,Valeo,Audi,Focus,2008,2011,11.56,48x27x13 cm,11.78,8.66
SKU-020117,Valeo Alternator,High quality Alternator for Honda Sportage,OEM-525391,Valeo,Honda,Sportage,2014,2020,9.67,14x17x16 cm,384.69,235.56
SKU-020118,Valeo Timing Belt,High quality Timing Belt for BMW Focus,OEM-351586,Valeo,BMW,Focus,2018,2025,9.09,19x32x29 cm,445.65,290.26
SKU-020119,Denso Radiator,High quality Radiator for Mercedes Focus,OEM-618967,Denso,Mercedes,Focus,2001,2008,3.12,16x14x30 cm,417.19,241.35
SKU-020120,Denso Fuel Pump,High quality Fuel Pump for Honda C-Class,OEM-670334,Denso,Honda,C-Class,2013,2014,9.1,49x30x11 cm,18.19,10.17
SKU-020121,Delphi Oil Filter,High quality Oil Filter for Hyundai Focus,OEM-859333,Delphi,Hyundai,Focus,2018,2019,2.93,41x40x19 cm,295.73,175.41
SKU-020122,Delphi Clutch Kit,High quality Clutch Kit for Kia X5,OEM-198075,Delphi,Kia,X5,2010,2014,10.35,49x45x20 cm,357.42,253.03
SKU-020123,Bosch Clutch Kit,High quality Clutch Kit for Mercedes A4,OEM-455579,Bosch,Mercedes,A4,2012,2013,3.1,47x32x9 cm,85.29,44.65
SKU-020124,Bosch Radiator,High quality Radiator for BMW X5,OEM-336667,Bosch,BMW,X5,2010,2011,9.69,15x38x29 cm,291.55,215.79
SKU-020125,Valeo Air Filter,High quality Air Filter for Audi Civic,OEM-364042,Valeo,Audi,Civic,2005,2010,11.22,48x24x23 cm,253.94,143.77
SKU-020126,Mahle Fuel Pump,High quality Fuel Pump for Mercedes A4,OEM-733794,Mahle,Mercedes,A4,2006,2007,8.02,26x39x14 cm,110.79,58.37
SKU-020127,Bosch Oil Filter,High quality Oil Filter for BMW Corolla,OEM-324610,Bosch,BMW,Corolla,2009,2012,8.62,15x46x8 cm,496.37,325.06
SKU-020128,SKF Fuel Pump,High quality Fuel Pump for Mercedes Corolla,OEM-157198,SKF,Mercedes,Corolla,2004,2010,0.17,42x19x27 cm,7.59,5.68
SKU-020129,NGK Air Filter,High quality Air Filter for Mercedes Sportage,OEM-272549,NGK,Mercedes,Sportage,2005,2008,9.72,37x25x18 cm,334.3,177.88
SKU-020130,SKF Oil Filter,High quality Oil Filter for Ford Sportage,OEM-178131,SKF,Ford,Sportage,2015,2019,11.37,21x19x10 cm,320.37,204.99
SKU-020131,SKF Oil Filter,High quality Oil Filter for Honda Civic,OEM-634371,SKF,Honda,Civic,2003,2005,6.75,26x40x17 cm,428.44,333.41
SKU-020132,Denso Radiator,High quality Radiator for Kia Focus,OEM-163378,Denso,Kia,Focus,2007,2009,8.57,41x27x10 cm,5.45,3.58
SKU-020133,Febi Fuel Pump,High quality Fuel Pump for Honda Civic,OEM-770695,Febi,Honda,Civic,2011,2017,14.44,34x25x24 cm,328.41,247.13
SKU-020134,Febi Timing Belt,High quality Timing Belt for Audi Sportage,OEM-853917,Febi,Audi,Sportage,2015,2019,0.49,30x28x23 cm,399.77,259.93
SKU-020135,SKF Air Filter,High quality Air Filter for Honda X5,OEM-656628,SKF,Honda,X5,2007,2008,1.5,35x24x22 cm,98.09,65.97
SKU-020136,Valeo Radiator,High quality Radiator for Mercedes Elantra,OEM-435387,Valeo,Mercedes,Elantra,2011,2017,2.23,46x32x30 cm,64.34,50.46
SKU-020137,Denso Clutch Kit,High quality Clutch Kit for BMW Corolla,OEM-361227,Denso,BMW,Corolla,2003,2006,11.51,12x23x12 cm,116.6,91.52
SKU-020138,Delphi Shock Absorber,High quality Shock Absorber for Hyundai Camry,OEM-138418,Delphi,Hyundai,Camry,2017,2018,6.54,41x32x10 cm,444.94,232.11
SKU-020139,Febi Brake Pad,High quality Brake Pad for Ford Focus,OEM-227386,Febi,Ford,Focus,2010,2017,9.0,44x31x29 cm,144.69,98.01
SKU-020140,Febi Fuel Pump,High quality Fuel Pump for Mercedes Corolla,OEM-755217,Febi,Mercedes,Corolla,2007,2013,4.2,23x46x13 cm,54.82,33.51
SKU-020141,Febi Shock Absorber,High quality Shock Absorber for Ford A4,OEM-251103,Febi,Ford,A4,2008,2014,14.79,49x29x19 cm,486.46,267.82
SKU-020142,Valeo Alternator,High quality Alternator for Toyota C-Class,OEM-548568,Valeo,Toyota,C-Class,2008,2010,3.26,49x27x17 cm,458.27,343.15
SKU-020143,Bosch Alternator,High quality Alternator for Audi Civic,OEM-572671,Bosch,Audi,Civic,2016,2017,11.93,11x44x16 cm,47.0,34.7
SKU-020144,Valeo Clutch Kit,High quality Clutch Kit for Audi Elantra,OEM-680050,Valeo,Audi,Elantra,2015,2019,11.19,16x21x5 cm,456.52,335.44
SKU-020145,Delphi Air Filter,High quality Air Filter for BMW X5,OEM-528252,Delphi,BMW,X5,2000,2007,0.3,50x31x10 cm,399.95,261.11
SKU-020146,Mahle Brake Pad,High quality Brake Pad for Ford Camry,OEM-737460,Mahle,Ford,Camry,2018,2024,2.95,37x22x29 cm,349.43,247.29
SKU-020147,NGK Radiator,High quality Radiator for Hyundai C-Class,OEM-387202,NGK,Hyundai,C-Class,2007,2008,4.12,39x18x12 cm,188.38,95.2
SKU-020148,Valeo Brake Pad,High quality Brake Pad for Honda A4,OEM-774262,Valeo,Honda,A4,2007,2010,4.64,34x49x12 cm,497.14,318.24
SKU-020149,Bosch Oil Filter,High quality Oil Filter for Honda Focus,OEM-270874,Bosch,Honda,Focus,2000,2007,2.94,23x35x10 cm,418.95,258.26
SKU-020150,Delphi Fuel Pump,High quality Fuel Pump for Ford Elantra,OEM-695516,Delphi,Ford,Elantra,2003,2009,9.5,31x31x15 cm,26.1,20.47
SKU-020151,Mahle Fuel Pump,High quality Fuel Pump for Kia Focus,OEM-128634,Mahle,Kia,Focus,2006,2007,14.91,25x36x26 cm,90.79,66.45
SKU-020152,Valeo Brake Pad,High quality Brake Pad for BMW Focus,OEM-248886,Valeo,BMW,Focus,2003,2005,4.23,26x17x17 cm,233.91,145.03
SKU-020153,Mahle Radiator,High quality Radiator for Ford C-Class,OEM-176561,Mahle,Ford,C-Class,2011,2018,1.84,15x27x6 cm,484.61,288.0
SKU-020154,Febi Spark Plug,High quality Spark Plug for BMW Camry,OEM-910451,Febi,BMW,Camry,2000,2005,12.93,14x18x20 cm,88.98,46.01
SKU-020155,Mahle Radiator,High quality Radiator for Toyota C-Class,OEM-128074,Mahle,Toyota,C-Class,2007,2009,4.01,40x41x19 cm,374.47,280.36
SKU-020156,Denso Oil Filter,High quality Oil Filter for Honda Civic,OEM-596329,Denso,Honda,Civic,2001,2007,1.67,50x26x7 cm,420.36,243.36
SKU-020157,Mahle Shock Absorber,High quality Shock Absorber for Mercedes Civic,OEM-433826,Mahle,Mercedes,Civic,2004,2009,4.71,30x10x20 cm,362.21,184.81
SKU-020158,Bosch Air Filter,High quality Air Filter for Kia Civic,OEM-788035,Bosch,Kia,Civic,2000,2002,6.64,43x34x25 cm,367.74,211.83
SKU-020159,Mahle Oil Filter,High quality Oil Filter for Kia Focus,OEM-117766,Mahle,Kia,Focus,2004,2007,13.07,47x34x9 cm,413.41,230.15
SKU-020160,Febi Timing Belt,High quality Timing Belt for Kia Sportage,OEM-875134,Febi,Kia,Sportage,2017,2023,10.51,12x17x14 cm,57.69,38.37
SKU-020161,Mahle Radiator,High quality Radiator for Audi Corolla,OEM-305862,Mahle,Audi,Corolla,2001,2007,14.06,36x34x17 cm,216.62,152.35
SKU-020162,Delphi Clutch Kit,High quality Clutch Kit for Mercedes Elantra,OEM-844606,Delphi,Mercedes,Elantra,2018,2021,2.21,34x48x19 cm,309.05,238.09
SKU-020163,NGK Spark Plug,High quality Spark Plug for Mercedes Elantra,OEM-189786,NGK,Mercedes,Elantra,2016,2017,8.19,37x34x26 cm,326.84,209.29
SKU-020164,SKF Timing Belt,High quality Timing Belt for Honda Elantra,OEM-933485,SKF,Honda,Elantra,2007,2013,8.4,29x26x13 cm,86.52,44.18
SKU-020165,SKF Spark Plug,High quality Spark Plug for BMW Focus,OEM-283253,SKF,BMW,Focus,2003,2006,3.17,50x24x5 cm,163.33,128.57
SKU-020166,Valeo Shock Absorber,High quality Shock Absorber for Honda Elantra,OEM-333859,Valeo,Honda,Elantra,2009,2014,9.81,40x46x29 cm,383.8,233.11
SKU-020167,Mahle Alternator,High quality Alternator for Hyundai Focus,OEM-384940,Mahle,Hyundai,Focus,2006,2013,4.97,26x16x8 cm,5.85,4.24
SKU-020168,SKF Radiator,High quality Radiator for Audi Focus,OEM-616633,SKF,Audi,Focus,2018,2025,4.44,21x11x21 cm,262.83,176.08
