SKU,Name,Description,OEM Number,Brand,Compatible Make,Compatible Model,Year From,Year To,Weight,Dimensions,Unit Price,Cost Price
SKU-022068,NGK Fuel Pump,High quality Fuel Pump for Honda A4,OEM-885639,NGK,Honda,A4,2008,2015,13.11,13x20x15 cm,303.87,224.51
SKU-022069,Mahle Clutch Kit,High quality Clutch Kit for BMW Elantra,OEM-375299,Mahle,BMW,Elantra,2015,2017,9.57,12x10x7 cm,478.38,247.55
SKU-022070,NGK Air Filter,High quality Air Filter for Audi Focus,OEM-836110,NGK,Audi,Focus,2011,2012,2.4,41x35x8 cm,288.66,168.98
SKU-022071,Bosch Air Filter,High quality Air Filter for BMW X5,OEM-998416,Bosch,BMW,X5,2005,2011,12.26,42x15x19 cm,140.49,89.96
SKU-022072,Febi Spark Plug,High quality Spark Plug for Ford Sportage,OEM-529308,Febi,Ford,Sportage,2014,2019,9.31,41x43x15 cm,197.36,142.51
SKU-022073,Denso Shock Absorber,High quality Shock Absorber for BMW Elantra,OEM-880110,Denso,BMW,Elantra,2003,2007,11.73,20x42x29 cm,85.4,56.13
SKU-022074,SKF Timing Belt,High quality Timing Belt for Audi Civic,OEM-372156,SKF,Audi,Civic,2006,2008,4.17,49x15x22 cm,400.4,226.87
SKU-022075,Mahle Shock Absorber,High quality Shock Absorber for Kia Civic,OEM-201476,Mahle,Kia,Civic,2003,2007,13.9,27x31x6 cm,256.37,150.83
SKU-022076,Valeo Air Filter,High quality Air Filter for Ford Sportage,OEM-262140,Valeo,Ford,Sportage,2012,2018,1.04,50x46x18 cm,267.86,156.11
SKU-022077,SKF Oil Filter,High quality Oil Filter for Mercedes Sportage,OEM-240522,SKF,Mercedes,Sportage,2001,2005,1.97,17x39x29 cm,419.1,257.8
SKU-022078,Delphi Spark Plug,High quality Spark Plug for Toyota Focus,OEM-799907,Delphi,Toyota,Focus,2000,2003,4.96,25x44x19 cm,308.14,219.6
SKU-022079,Delphi Brake Pad,High quality Brake Pad for Audi Camry,OEM-216731,Delphi,Audi,Camry,2001,2007,5.11,38x42x6 cm,226.15,179.78
SKU-022080,Mahle Air Filter,High quality Air Filter for Ford Elantra,OEM-232683,Mahle,Ford,Elantra,2003,2008,9.06,46x38x27 cm,265.34,195.11
SKU-022081,Febi Alternator,High quality Alternator for Kia Elantra,OEM-347057,Febi,Kia,Elantra,2000,2001,2.36,48x41x22 cm,444.71,324.42
SKU-022082,Valeo Timing Belt,High quality Timing Belt for Kia Civic,OEM-973543,Valeo,Kia,Civic,2012,2019,6.38,14x21x27 cm,100.18,72.42
SKU-022083,Mahle Radiator,High quality Radiator for Ford Sportage,OEM-170219,Mahle,Ford,Sportage,2006,2013,8.33,30x37x27 cm,259.7,157.81
SKU-022084,NGK Timing Belt,High quality Timing Belt for Ford Corolla,OEM-205565,NGK,Ford,Corolla,2002,2004,12.69,24x28x20 cm,57.43,33.4
SKU-022085,NGK Spark Plug,High quality Spark Plug for Audi Corolla,OEM-555657,NGK,Audi,Corolla,2001,2008,4.75,41x13x18 cm,494.92,335.2
SKU-022086,SKF Alternator,High quality Alternator for Mercedes Focus,OEM-380473,SKF,Mercedes,Focus,2005,2008,11.81,48x44x21 cm,178.61,122.18
SKU-022087,NGK Clutch Kit,High quality Clutch Kit for Ford Elantra,OEM-533404,NGK,Ford,Elantra,2003,2010,3.71,14x24x21 cm,21.26,15.25
SKU-022088,Bosch Timing Belt,High quality Timing Belt for BMW Focus,OEM-454266,Bosch,BMW,Focus,2003,2010,4.41,32x36x13 cm,143.53,94.51
SKU-022089,Febi Spark Plug,High quality Spark Plug for BMW Focus,OEM-111941,Febi,BMW,Focus,2016,2020,7.44,47x27x6 cm,232.91,167.64
SKU-022090,Valeo Air Filter,High quality Air Filter for BMW C-Class,OEM-742327,Valeo,BMW,C-Class,2007,2009,14.52,47x48x25 cm,387.99,231.58
SKU-022091,Febi Oil Filter,High quality Oil Filter for Hyundai X5,OEM-914325,Febi,Hyundai,X5,2006,2012,3.35,29x16x6 cm,237.72,183.8
SKU-022092,Febi Spark Plug,High quality Spark Plug for Kia C-Class,OEM-231446,Febi,Kia,C-Class,2014,2019,2.89,15x15x28 cm,5.53,3.03
SKU-022093,Febi Brake Pad,High quality Brake Pad for Mercedes A4,OEM-288684,Febi,Mercedes,A4,2009,2014,3.79,34x22x13 cm,388.3,214.45
SKU-022094,Valeo Brake Pad,High quality Brake Pad for Kia C-Class,OEM-807926,Valeo,Kia,C-Class,2011,2013,0.58,43x48x20 cm,209.67,109.69
SKU-022095,Mahle Shock Absorber,High quality Shock Absorber for Ford Corolla,OEM-418314,Mahle,Ford,Corolla,2000,2004,14.14,35x15x6 cm,283.79,224.49
SKU-022096,NGK Shock Absorber,High quality Shock Absorber for Kia C-Class,OEM-507508,NGK,Kia,C-Class,2010,2013,2.22,44x42x20 cm,121.15,93.0
SKU-022097,Valeo Brake Pad,High quality Brake Pad for Hyundai Camry,OEM-170517,Valeo,Hyundai,Camry,2003,2006,14.3,16x47x11 cm,282.16,221.66
SKU-022098,Mahle Spark Plug,High quality Spark Plug for Hyundai Corolla,OEM-998173,Mahle,Hyundai,Corolla,2010,2011,7.18,39x26x20 cm,45.38,32.34
SKU-022099,NGK Timing Belt,High quality Timing Belt for Toyota Civic,OEM-950335,NGK,Toyota,Civic,2004,2005,11.33,18x47x13 cm,362.27,233.7
SKU-022100,Mahle Oil Filter,High quality Oil Filter for BMW A4,OEM-813497,Mahle,BMW,A4,2000,2003,2.8,50x23x30 cm,53.08,34.4
SKU-022101,Mahle Oil Filter,High quality Oil Filter for Mercedes A4,OEM-973093,Mahle,Mercedes,A4,2006,2007,5.26,26x26x11 cm,292.62,184.0
SKU-022102,Denso Clutch Kit,High quality Clutch Kit for Honda A4,OEM-355350,Denso,Honda,A4,2016,2021,14.08,33x27x22 cm,44.51,26.92
SKU-022103,Bosch Alternator,High quality Alternator for Ford C-Class,OEM-758037,Bosch,Ford,C-Class,2003,2005,8.48,10x16x17 cm,99.03,58.78
SKU-022104,Mahle Brake Pad,High quality Brake Pad for Toyota A4,OEM-203456,Mahle,Toyota,A4,2006,2013,11.92,49x42x12 cm,18.62,11.54
SKU-022105,Delphi Alternator,High quality Alternator for Audi Civic,OEM-410771,Delphi,Audi,Civic,2002,2003,13.31,33x48x5 cm,263.38,180.32
SKU-022106,Febi Shock Absorber,High quality Shock Absorber for Ford A4,OEM-396661,Febi,Ford,A4,2018,2024,0.59,49x39x7 cm,476.9,290.76
SKU-022107,Bosch Brake Pad,High quality Brake Pad for Ford Corolla,OEM-424276,Bosch,Ford,Corolla,2008,2015,6.47,31x31x17 cm,95.26,53.61
SKU-022108,Bosch Alternator,High quality Alternator for BMW Focus,OEM-507621,Bosch,BMW,Focus,2006,2009,0.41,10x41x7 cm,250.31,145.7
SKU-022109,Febi Brake Pad,High quality Brake Pad for BMW Sportage,OEM-101663,Febi,BMW,Sportage,2007,2014,10.79,33x41x23 cm,140.27,105.73
SKU-022110,Delphi Clutch Kit,High quality Clutch Kit for BMW C-Class,OEM-866207,Delphi,BMW,C-Class,2010,2017,3.28,11x17x27 cm,346.86,265.41
SKU-022111,Febi Timing Belt,High quality Timing Belt for Audi A4,OEM-688416,Febi,Audi,A4,2000,2003,12.26,39x34x21 cm,350.82,222.25
SKU-022112,Mahle Timing Belt,High quality Timing Belt for Mercedes Camry,OEM-563527,Mahle,Mercedes,Camry,2006,2013,5.84,36x12x24 cm,81.93,61.36
SKU-022113,Febi Timing Belt,High quality Timing Belt for Toyota Sportage,OEM-265164,Febi,Toyota,Sportage,2014,2015,9.3,30x44x11 cm,150.84,98.66
SKU-022114,Mahle Air Filter,High quality Air Filter for Hyundai A4,OEM-694129,Mahle,Hyundai,A4,2010,2016,10.79,36x17x10 cm,131.2,84.52
SKU-022115,SKF Fuel Pump,High quality Fuel Pump for Hyundai A4,OEM-813497,SKF,Hyundai,A4,2000,2006,6.21,25x25x8 cm,199.64,125.15
SKU-022116,Denso Alternator,High quality Alternator for Toyota Civic,OEM-227053,Denso,Toyota,Civic,2007,2010,6.7,32x38x27 cm,364.6,183.86
SKU-022117,Bosch Clutch Kit,High quality Clutch Kit for Honda Corolla,OEM-476642,Bosch,Honda,Corolla,2015,2020,10.64,29x48x19 cm,244.77,167.56
SKU-022118,Febi Shock Absorber,High quality Shock Absorber for Honda Focus,OEM-769222,Febi,Honda,Focus,2018,2023,5.32,48x29x20 cm,445.06,225.85
SKU-022119,Delphi Oil Filter,High quality Oil Filter for Mercedes X5,OEM-888486,Delphi,Mercedes,X5,2001,2003,9.7,15x19x28 cm,283.77,225.22
SKU-022120,Mahle Spark Plug,High quality Spark Plug for Hyundai Camry,OEM-504409,Mahle,Hyundai,Camry,2009,2016,2.09,24x12x20 cm,417.01,232.51
SKU-022121,SKF Oil Filter,High quality Oil Filter for Audi Sportage,OEM-534972,SKF,Audi,Sportage,2010,2017,4.64,23x15x29 cm,339.02,207.2
SKU-022122,NGK Fuel Pump,High quality Fuel Pump for Honda Camry,OEM-265186,NGK,Honda,Camry,2013,2016,8.14,15x19x15 cm,329.55,229.04
SKU-022123,Valeo Oil Filter,High quality Oil Filter for Honda Camry,OEM-111990,Valeo,Honda,Camry,2001,2004,7.0,14x48x29 cm,248.88,183.55
SKU-022124,SKF Brake Pad,High quality Brake Pad for Kia Focus,OEM-315422,SKF,Kia,Focus,2018,2025,14.12,46x29x29 cm,475.17,348.69
SKU-022125,Mahle Oil Filter,High quality Oil Filter for BMW Focus,OEM-291011,Mahle,BMW,Focus,2013,2020,13.54,37x36x9 cm,313.48,161.51
SKU-022126,Valeo Air Filter,High quality Air Filter for Mercedes X5,OEM-127549,Valeo,Mercedes,X5,2013,2018,7.16,28x19x21 cm,385.98,193.45
SKU-022127,Mahle Clutch Kit,High quality Clutch Kit for Audi Elantra,OEM-183398,Mahle,Audi,Elantra,2010,2016,2.1,19x20x19 cm,358.32,212.04
SKU-022128,Delphi Shock Absorber,High quality Shock Absorber for Toyota Elantra,OEM-804231,Delphi,Toyota,Elantra,2010,2012,7.65,16x21x16 cm,269.01,170.27
SKU-022129,Delphi Air Filter,High quality Air Filter for Ford Focus,OEM-990577,Delphi,Ford,Focus,2009,2010,9.67,38x46x25 cm,123.51,76.49
SKU-022130,Denso Shock Absorber,High quality Shock Absorber for Honda Elantra,OEM-729575,Denso,Honda,Elantra,2017,2020,6.58,14x44x21 cm,14.49,9.47
SKU-022131,Mahle Air Filter,High quality Air Filter for Mercedes Corolla,OEM-436043,Mahle,Mercedes,Corolla,2014,2019,2.07,48x32x26 cm,147.32,99.08
SKU-022132,Delphi Oil Filter,High quality Oil Filter for Kia Sportage,OEM-526429,Delphi,Kia,Sportage,2009,2013,12.18,22x28x8 cm,144.22,101.67
SKU-022133,Denso Air Filter,High quality Air Filter for BMW A4,OEM-137450,Denso,BMW,A4,2016,2022,12.72,13x50x29 cm,241.73,175.65
SKU-022134,SKF Radiator,High quality Radiator for Audi Civic,OEM-244046,SKF,Audi,Civic,2003,2007,7.09,27x48x21 cm,280.77,147.49
SKU-022135,Delphi Timing Belt,High quality Timing Belt for Toyota Focus,OEM-878816,Delphi,Toyota,Focus,2007,2012,8.63,20x28x27 cm,481.83,330.73
SKU-022136,Valeo Brake Pad,High quality Brake Pad for Toyota C-Class,OEM-875577,Valeo,Toyota,C-Class,2010,2015,8.8,17x36x9 cm,404.43,299.88
SKU-022137,Denso Shock Absorber,High quality Shock Absorber for Toyota Focus,OEM-911732,Denso,Toyota,Focus,2017,2024,1.26,25x37x28 cm,449.33,295.25
SKU-022138,Bosch Alternator,High quality Alternator for Ford Sportage,OEM-745635,Bosch,Ford,Sportage,2013,2019,12.15,48x33x29 cm,421.14,254.5
SKU-022139,Bosch Spark Plug,High quality Spark Plug for Mercedes X5,OEM-958754,Bosch,Mercedes,X5,2014,2020,0.92,26x18x8 cm,253.98,143.28
SKU-022140,Valeo Alternator,High quality Alternator for Ford A4,OEM-436026,Valeo,Ford,A4,2014,2015,9.27,17x11x11 cm,52.86,41.56
SKU-022141,Delphi Shock Absorber,High quality Shock Absorber for Audi Sportage,OEM-274033,Delphi,Audi,Sportage,2018,2019,13.85,26x15x10 cm,79.44,40.77
SKU-022142,Valeo Air Filter,High quality Air Filter for Hyundai Elantra,OEM-479824,Valeo,Hyundai,Elantra,2001,2005,9.17,41x26x5 cm,94.26,70.69
SKU-022143,NGK Alternator,High quality Alternator for Kia A4,OEM-738619,NGK,Kia,A4,2011,2016,9.11,32x50x30 cm,319.1,251.53
SKU-022144,NGK Spark Plug,High quality Spark Plug for Ford Sportage,OEM-587238,NGK,Ford,Sportage,2017,2019,10.62,44x45x16 cm,223.03,139.91
SKU-022145,Delphi Timing Belt,High quality Timing Belt for Mercedes Camry,OEM-452259,Delphi,Mercedes,Camry,2010,2011,0.81,41x33x26 cm,172.24,117.32
SKU-022146,Febi Spark Plug,High quality Spark Plug for Hyundai Corolla,OEM-968528,Febi,Hyundai,Corolla,2007,2013,9.48,28x22x15 cm,163.95,111.79
SKU-022147,NGK Brake Pad,High quality Brake Pad for Toyota Camry,OEM-868326,NGK,Toyota,Camry,2009,2016,0.59,11x21x7 cm,134.66,103.67
SKU-022148,Delphi Shock Absorber,High quality Shock Absorber for Audi A4,OEM-548421,Delphi,Audi,A4,2017,2021,12.84,39x42x20 cm,12.53,7.42
SKU-022149,SKF Timing Belt,High quality Timing Belt for Kia C-Class,OEM-863568,SKF,Kia,C-Class,2018,2025,13.89,26x24x6 cm,441.32,312.6
SKU-022150,Bosch Shock Absorber,High quality Shock Absorber for Honda Sportage,OEM-494801,Bosch,Honda,Sportage,2009,2016,3.06,48x18x18 cm,124.54,90.62
SKU-022151,Delphi Clutch Kit,High quality Clutch Kit for Mercedes C-Class,OEM-382772,Delphi,Mercedes,C-Class,2003,2005,1.37,39x37x20 cm,352.76,263.41
SKU-022152,Delphi Clutch Kit,High quality Clutch Kit for Audi Sportage,OEM-374685,Delphi,Audi,Sportage,2015,2022,13.4,41x29x21 cm,197.81,143.09
SKU-022153,Valeo Clutch Kit,High quality Clutch Kit for BMW X5,OEM-336017,Valeo,BMW,X5,2000,2004,9.27,45x16x6 cm,173.24,116.56
SKU-022154,SKF Oil Filter,High quality Oil Filter for Toyota Elantra,OEM-147447,SKF,Toyota,Elantra,2003,2004,11.29,27x20x15 cm,21.87,15.97
SKU-022155,Febi Timing Belt,High quality Timing Belt for Honda Corolla,OEM-259470,Febi,Honda,Corolla,2002,2009,14.19,17x19x9 cm,138.61,84.0
SKU-022156,NGK Clutch Kit,High quality Clutch Kit for Ford Focus,OEM-887922,NGK,Ford,Focus,2018,2020,3.53,20x46x13 cm,334.45,185.62
SKU-022157,NGK Clutch Kit,High quality Clutch Kit for BMW Focus,OEM-889068,NGK,BMW,Focus,2003,2006,2.56,30x34x18 cm,16.23,11.8
SKU-022158,Denso Fuel Pump,High quality Fuel Pump for Ford Focus,OEM-216506,Denso,Ford,Focus,2003,2007,9.98,27x16x13 cm,129.8,98.97
SKU-022159,Febi Brake Pad,High quality Brake Pad for Mercedes X5,OEM-788956,Febi,Mercedes,X5,2006,2011,9.29,45x42x17 cm,184.44,101.06
SKU-022160,Delphi Brake Pad,High quality Brake Pad for Honda A4,OEM-417657,Delphi,Honda,A4,2000,2004,13.2,33x39x25 cm,214.58,159.42
SKU-022161,Bosch Radiator,High quality Radiator for Mercedes Focus,OEM-505643,Bosch,Mercedes,Focus,2010,2013,2.37,34x42x28 cm,184.98,144.7
SKU-022162,SKF Oil Filter,High quality Oil Filter for Ford A4,OEM-376073,SKF,Ford,A4,2010,2011,1.55,30x40x8 cm,343.35,270.46
SKU-022163,Denso Timing Belt,High quality Timing Belt for Kia X5,OEM-711191,Denso,Kia,X5,2010,2017,8.08,34x15x30 cm,187.96,147.92
SKU-022164,NGK Radiator,High quality Radiator for Kia Civic,OEM-947946,NGK,Kia,Civic,2008,2015,7.1,10x30x20 cm,124.33,93.98
SKU-022165,NGK Fuel Pump,High quality Fuel Pump for Kia Elantra,OEM-830601,NGK,Kia,Elantra,2005,2012,3.8,22x40x20 cm,132.97,98.03
SKU-022166,Bosch Radiator,High quality Radiator for Ford C-Class,OEM-112775,Bosch,Ford,C-Class,2004,2009,14.48,30x12x27 cm,128.38,78.98
SKU-022167,Denso Brake Pad,High quality Brake Pad for Mercedes Elantra,OEM-912311,Denso,Mercedes,Elantra,2014,2017,0.14,26x38x16 cm,361.52,208.72
